userId,install_date,registration_date,gender,followings,media_source
62a67202b7c379b863b077e5,2022-06-12,,iPreferNotToSay,,Organic
62a4fe03b7c379777aafecf2,2022-06-11,2022-06-11,iPreferNotToSay,75,googleadwords_int
632dac26d177d126af04ca8b,2022-09-23,2022-09-23,iPreferNotToSay,22,googleadwords_int
633a570608aa4f2581ad2f9a,2022-10-03,2022-10-03,male,,bytedanceglobal_int
62aab2f31f305d1dd5016682,2022-06-16,2023-01-25,male,,Organic
6338385094c9c82f2a49b3df,2022-10-01,2022-10-01,iPreferNotToSay,6,Facebook Ads
63387fb094c9c82f2a49c8e1,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
63348b4a30b4f027e73aa0f2,2022-09-28,2022-09-28,female,34,Organic
627d6b20e640be1ea5ddb6d9,2022-05-12,,iPreferNotToSay,,Organic
6338404c08aa4f2581ac8dea,2022-10-01,2022-10-01,male,,Organic
62ac5ad331a8cf7ae3a85f4a,2022-06-17,2022-06-17,male,65,Organic
62813cb2c219b64d51d30687,2022-05-15,2022-05-15,iPreferNotToSay,3447,bytedanceglobal_int
63379cca94c9c82f2a498fe7,2022-10-01,2022-10-01,male,,bytedanceglobal_int
629acb93f5953b65d6546ef0,2022-06-04,2022-06-04,iPreferNotToSay,7,Facebook Ads
6334a57530b4f027e73aa697,2022-09-28,2023-01-24,iPreferNotToSay,,Organic
633a00a094c9c82f2a4a4968,2022-10-02,2022-10-02,male,52,Organic
633b335d08aa4f2581ad6344,2022-10-03,2022-10-03,iPreferNotToSay,12,Organic
63379cce94c9c82f2a498fec,2022-10-01,2022-10-01,female,62,bytedanceglobal_int
6339fd7608aa4f2581ad10b1,2022-10-02,2022-10-02,male,,Organic
6339f63094c9c82f2a4a45ff,2022-10-02,,iPreferNotToSay,,Organic
6294cb33f5953b08ed522f2b,2022-05-30,2022-05-30,male,1651,Facebook Ads
629e1aa00301203e583e62ce,2022-06-06,2022-06-06,male,94,Organic
63071cf70632b3d1de30010d,2022-08-25,,iPreferNotToSay,,Organic
6337dfd608aa4f2581ac79fd,2022-10-01,2022-10-01,male,,Organic
6337a97108aa4f2581ac6c96,2022-10-01,2022-10-01,male,,bytedanceglobal_int
633a072f08aa4f2581ad1520,2022-10-02,,iPreferNotToSay,,Organic
633694ac30b4f027e73aec94,2022-09-30,,iPreferNotToSay,,Organic
63390c3908aa4f2581accb29,2022-10-02,,iPreferNotToSay,,Organic
633b208e94c9c82f2a4a9156,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
63398d8e08aa4f2581acea1f,2022-10-02,2022-10-02,iPreferNotToSay,,Facebook Ads
6275bd6106a266280c41bedc,2022-05-07,2022-05-08,male,,bytedanceglobal_int
62d39c726d3b715eccde1a4b,2022-07-17,2022-07-17,iPreferNotToSay,316,Organic
626550174b1e919f6e0d231c,2022-04-24,2022-04-24,female,805,Organic
6323caa6fafcf10c0a1e0a50,2022-09-16,2022-09-16,male,20,bytedanceglobal_int
63366b9230b4f027e73ae727,2022-09-30,2022-09-30,iPreferNotToSay,,Organic
6338539994c9c82f2a49bb33,2022-10-01,,iPreferNotToSay,,Organic
6286491bc219b61377d5724b,2022-05-19,2022-05-19,female,132,Facebook Ads
62a9f4adb06e904f26be69d4,2022-06-15,2022-06-15,male,266,Organic
62b4560f3d61975307b1f2ea,2022-06-23,2022-10-02,iPreferNotToSay,,Facebook Ads
62456465ed27fe72aa74bee4,2022-03-31,2023-01-01,iPreferNotToSay,23,Organic
6339312594c9c82f2a4a0e0f,2022-10-02,,iPreferNotToSay,,Organic
6324d626fafcf12a551e556c,2022-09-16,2022-09-16,iPreferNotToSay,291,Organic
633b0d7b08aa4f2581ad58a9,2022-10-03,,iPreferNotToSay,,Organic
6339385c94c9c82f2a4a1044,2022-10-02,2022-10-02,iPreferNotToSay,12,Organic
633acb2808aa4f2581ad4a0c,2022-10-03,2022-10-03,male,11,bytedanceglobal_int
628ed0a177727f6b9d57fdc7,2022-05-26,2023-04-13,male,,Organic
628f26eb77727f18b658249a,2022-05-26,2022-05-26,iPreferNotToSay,5,googleadwords_int
633951aa94c9c82f2a4a1549,2022-10-02,2022-10-02,male,,Organic
62d863f76d3b7162d8dff63b,2022-07-20,,iPreferNotToSay,,Organic
6339167308aa4f2581acce19,2022-10-02,2022-10-02,female,13,Organic
626a51bbcbde3aa129fae9ae,2022-04-28,2022-04-28,male,130,bytedanceglobal_int
629534b8f5953b8620525db5,2022-05-30,2022-05-30,male,15,Organic
633a382394c9c82f2a4a5b40,2022-10-03,2022-10-03,male,1,bytedanceglobal_int
633805cd08aa4f2581ac7fdb,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
626baff2cbde3a1304fc1660,2022-04-29,,iPreferNotToSay,,Organic
6337834808aa4f2581ac5c59,2022-10-01,,iPreferNotToSay,,Organic
6339068208aa4f2581acc9da,2022-10-02,2022-10-02,male,,Organic
63278cc5fafcf171df1f7eaf,2022-09-18,2022-10-02,iPreferNotToSay,12,Organic
63387b3e08aa4f2581ac9f97,2022-10-01,,iPreferNotToSay,,Organic
6339abdc08aa4f2581acf1bf,2022-10-02,2022-10-02,male,,Organic
626753964b1e9197d90e7c1b,2022-04-26,2022-04-26,female,28,Facebook Ads
6338b01a08aa4f2581acb18c,2022-10-01,2022-10-01,male,12,Organic
62c1973dfd0f99c1c079dc20,2022-07-03,,iPreferNotToSay,,Organic
6338ce5b08aa4f2581acbaa2,2022-10-01,2022-10-01,male,,Organic
633a151908aa4f2581ad1a1a,2022-10-02,2022-10-02,male,12,Facebook Ads
633936fd08aa4f2581acd871,2022-10-02,2022-10-02,male,,bytedanceglobal_int
63379f9208aa4f2581ac643e,2022-10-01,2022-10-01,iPreferNotToSay,85,Facebook Ads
6339f67108aa4f2581ad0e4e,2022-10-02,2022-10-02,male,,Organic
6339623e94c9c82f2a4a1862,2022-10-02,2022-10-02,iPreferNotToSay,,Facebook Ads
63372ada94c9c82f2a496c86,2022-09-30,2022-09-30,male,15,Organic
62bb387dfe47f4404a7d4982,2022-06-28,2022-06-28,male,,restricted
633548a538c52fb3346e82c2,2022-09-29,2022-09-29,male,1418,snapchat_int
628389bac219b635c9d446f5,2022-05-17,2022-05-17,iPreferNotToSay,159,Facebook Ads
633a27e508aa4f2581ad1eb7,2022-10-03,2022-10-03,male,,bytedanceglobal_int
629106f0030120bbf8385794,2022-05-27,2022-05-27,male,13,bytedanceglobal_int
6338efb594c9c82f2a49e9d8,2022-10-02,2022-10-02,iPreferNotToSay,12,Organic
6314156af613be15a4b7022b,2022-09-04,2022-09-06,iPreferNotToSay,38,Organic
633a690808aa4f2581ad34c6,2022-10-03,2022-10-03,iPreferNotToSay,22,Organic
628baccf89a181236f3a2790,2022-05-23,,iPreferNotToSay,,Organic
6338800194c9c82f2a49c8f2,2022-10-01,2022-10-01,female,,Organic
62d2bc696d3b7125d6dda0d1,2022-07-16,2022-07-16,male,68,googleadwords_int
63399ad708aa4f2581aced0d,2022-10-02,,iPreferNotToSay,,Organic
63127049f613be3127b67e76,2022-09-02,2022-09-02,iPreferNotToSay,548,Organic
6337ded394c9c82f2a49a11c,2022-10-01,2022-10-01,iPreferNotToSay,,googleadwords_int
6339abdb08aa4f2581acf1bb,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
629e8f6e030120ccdb3e8dee,2022-06-06,2022-06-06,iPreferNotToSay,205,Organic
633b3e3b08aa4f2581ad6741,2022-10-03,,iPreferNotToSay,,Organic
633b64c108aa4f2581ad74e3,2022-10-03,2022-10-03,iPreferNotToSay,,bytedanceglobal_int
63385eb608aa4f2581ac95ec,2022-10-01,,iPreferNotToSay,,Organic
62b4b53b57bc4e3b44bb3a47,2022-06-23,2022-10-21,iPreferNotToSay,,Organic
633a0bb508aa4f2581ad161a,2022-10-02,2022-10-02,male,7,Facebook Ads
633a2a0408aa4f2581ad1f34,2022-10-03,,iPreferNotToSay,,Organic
62dfcb66a51fb8a6f787e879,2022-07-26,2022-07-26,male,277,Organic
633a39e808aa4f2581ad255b,2022-10-03,2022-10-03,iPreferNotToSay,179,bytedanceglobal_int
628d3adce0f1800be9cb2b35,2022-05-24,2022-05-24,male,549,bytedanceglobal_int
6337cc7f94c9c82f2a499c43,2022-10-01,,iPreferNotToSay,,Organic
6339c91508aa4f2581acfa20,2022-10-02,,iPreferNotToSay,,Organic
633986ee94c9c82f2a4a2092,2022-10-02,,iPreferNotToSay,,Organic
62860df5c219b650e0d555e2,2022-05-19,2022-05-19,iPreferNotToSay,4180,bytedanceglobal_int
6333ef043750b1b66d5c5868,2022-09-28,2022-10-02,iPreferNotToSay,,Organic
633a3cf508aa4f2581ad269a,2022-10-03,2022-10-03,male,12,bytedanceglobal_int
63381f6708aa4f2581ac84ef,2022-10-01,2022-10-01,male,,Organic
6338ed7894c9c82f2a49e917,2022-10-02,2022-10-02,male,,Organic
6339db4c94c9c82f2a4a388d,2022-10-02,2022-10-02,iPreferNotToSay,25,googleadwords_int
6334f47d38c52fb3346e78e8,2022-09-29,,iPreferNotToSay,,Organic
6273c7ba06a266af56400dd9,2022-05-05,2022-05-05,male,92,Organic
6282238dc219b6a07dd3a20a,2022-05-16,2022-05-16,male,83,googleadwords_int
632cc7e6b3a1332897e40be2,2022-09-22,2022-09-24,iPreferNotToSay,12,Organic
62be2bf5883ebf0c51746929,2022-06-30,2023-03-11,iPreferNotToSay,1,Organic
626c7dfdbb5d762f3ce15cba,2022-04-30,2022-04-30,iPreferNotToSay,2519,bytedanceglobal_int
6339192194c9c82f2a49f4a7,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
6339d60408aa4f2581acff5e,2022-10-02,2022-10-02,iPreferNotToSay,25,bytedanceglobal_int
62d675936d3b7100b5df18e7,2022-07-19,2022-07-19,male,112,Organic
633b1d2294c9c82f2a4a902f,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
633a463908aa4f2581ad2a7a,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
633b222a08aa4f2581ad5e5d,2022-10-03,,iPreferNotToSay,,Organic
62a37201ccee065125e89c33,2022-06-10,2022-06-10,male,528,googleadwords_int
62811633e640beab9ddf9c60,2022-05-15,2022-10-03,iPreferNotToSay,,googleadwords_int
629553110301201a083ae16a,2022-05-30,2022-05-30,iPreferNotToSay,467,snapchat_int
6334d53c30b4f027e73aaf1a,2022-09-28,,iPreferNotToSay,,Organic
6222007977aabb6c0a52b510,2022-03-04,2022-03-04,male,49,Organic
62d302946d3b71133cddbb3b,2022-07-16,2022-07-17,iPreferNotToSay,151,Organic
62b856a820ac45241cd72fba,2022-06-26,2022-11-05,iPreferNotToSay,,Organic
6298426a0301203dfb3bf5d7,2022-06-02,2022-08-04,iPreferNotToSay,219,Organic
6339d0b208aa4f2581acfd20,2022-10-02,2022-10-02,male,209,Organic
63237776fafcf166cb1db899,2022-09-15,2022-09-15,iPreferNotToSay,12,bytedanceglobal_int
62e05bd4a51fb8252a8809a9,2022-07-26,,iPreferNotToSay,,Organic
6307be1c0632b367f2300f19,2022-08-25,,iPreferNotToSay,,Organic
62ad026631a8cf741da8a97f,2022-06-17,2022-06-17,male,614,snapchat_int
63379a4994c9c82f2a498f19,2022-10-01,2022-10-01,male,475,Organic
633a0a6694c9c82f2a4a4d73,2022-10-02,2022-10-02,female,12,Organic
6338305d08aa4f2581ac8965,2022-10-01,,iPreferNotToSay,,Organic
632509d9fafcf155481e868a,2022-09-16,2022-09-16,female,14,Organic
633b103408aa4f2581ad5951,2022-10-03,,iPreferNotToSay,,Organic
6338e59d08aa4f2581acc06e,2022-10-02,2022-10-02,male,,Facebook Ads
6285195ce640be571ee1b7ce,2022-05-18,2022-05-18,iPreferNotToSay,,googleadwords_int
6338db3c08aa4f2581acbdac,2022-10-02,2022-12-23,male,31,Organic
626f221ebb5d7678a3e32fb2,2022-05-02,2022-05-02,male,1694,Organic
63384feb94c9c82f2a49ba18,2022-10-01,2022-10-01,male,,Organic
633872cc94c9c82f2a49c47a,2022-10-01,2022-10-01,male,,Organic
63391bf808aa4f2581accffa,2022-10-02,2022-10-02,iPreferNotToSay,12,bytedanceglobal_int
633b101708aa4f2581ad5941,2022-10-03,2022-10-03,male,,Organic
63153455df484283f6689bab,2022-09-04,2022-09-04,male,378,Organic
6337a1ea94c9c82f2a49918b,2022-10-01,,iPreferNotToSay,,Organic
632f239a127d39f3a38841b1,2022-09-24,2022-09-25,iPreferNotToSay,14,Organic
62ed510b7ca2f3852dde7688,2022-08-05,2022-08-16,iPreferNotToSay,456,Organic
62f4b8a01e7906087806119a,2022-08-11,,iPreferNotToSay,,Organic
632477bdf4d17abf1d302ce0,2022-09-16,2022-09-16,iPreferNotToSay,390,Organic
633962bb94c9c82f2a4a1885,2022-10-02,2022-10-02,iPreferNotToSay,59,Organic
62fe7797ab766d085cf71dbf,2022-08-18,,iPreferNotToSay,,Organic
6279055e06a266f78b445bc8,2022-05-09,2022-05-09,male,637,bytedanceglobal_int
63383c9b94c9c82f2a49b53d,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
62bbf3744578a92d75606a23,2022-06-29,,iPreferNotToSay,,Organic
625e9e2959b06e9bd7d2a5d5,2022-04-19,2022-10-03,iPreferNotToSay,13,bytedanceglobal_int
6339d70608aa4f2581acffac,2022-10-02,2023-01-29,male,,Facebook Ads
6337a0d394c9c82f2a499127,2022-10-01,2022-10-01,iPreferNotToSay,,Facebook Ads
6338075108aa4f2581ac801b,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
6339aafb08aa4f2581acf197,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
633a036108aa4f2581ad1330,2022-10-02,2022-10-02,male,,Organic
6337426294c9c82f2a497305,2022-09-30,2022-09-30,male,7464,Organic
633b41e308aa4f2581ad68e9,2022-10-03,2022-10-03,female,11,Organic
62c6fa3995d3ce0d4b6d5ff2,2022-07-07,2022-12-01,iPreferNotToSay,1,Organic
631d006476635e467a7fa7a1,2022-09-10,2023-02-15,iPreferNotToSay,14,Organic
6339fe2508aa4f2581ad10e2,2022-10-02,2022-10-05,male,1,googleadwords_int
630614470632b341ad2fce2f,2022-08-24,2022-08-24,iPreferNotToSay,564,Organic
6302b5a7ab766da10af84e10,2022-08-21,2022-10-13,iPreferNotToSay,,Organic
6265ec984b1e916c7a0d98c6,2022-04-25,2022-04-25,female,42,Organic
6338258a94c9c82f2a49aedb,2022-10-01,2022-10-01,female,12,googleadwords_int
62a0727a0301208df23f2837,2022-06-08,2022-06-13,iPreferNotToSay,15,Organic
6338d54508aa4f2581acbc2c,2022-10-02,2022-10-02,male,,bytedanceglobal_int
62a488b7b7c3796d15afaf2a,2022-06-11,2022-09-17,male,51,Organic
631996abe5b4826acd40c372,2022-09-08,2022-12-26,iPreferNotToSay,,Organic
633a6b9808aa4f2581ad35c9,2022-10-03,2022-10-03,male,,bytedanceglobal_int
6326f236fafcf178cf1f4c7e,2022-09-18,,iPreferNotToSay,,Organic
633aba8108aa4f2581ad45b2,2022-10-03,2022-10-03,iPreferNotToSay,1,Organic
62ffbfa70632b3c9192e7f80,2022-08-19,,iPreferNotToSay,,Organic
6339f22108aa4f2581ad0b98,2022-10-02,2022-10-02,male,,Facebook Ads
63162221df4842b56868bed7,2022-09-05,,iPreferNotToSay,,Organic
6338ada708aa4f2581acb051,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
633a7e5994c9c82f2a4a6c06,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
6338a85108aa4f2581acae57,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
62fb9d3cc23be15ae27958e8,2022-08-16,2022-08-16,male,13,Organic
633970c908aa4f2581ace2a7,2022-10-02,,iPreferNotToSay,,Organic
633b0ef208aa4f2581ad58e6,2022-10-03,,iPreferNotToSay,,Organic
633b2cc294c9c82f2a4a94e0,2022-10-03,,iPreferNotToSay,,Organic
63339b1ed177d131c306b0d0,2022-09-28,2022-09-28,iPreferNotToSay,18,bytedanceglobal_int
6338290394c9c82f2a49afa8,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
6291739c030120e0e638a7ae,2022-05-28,2022-05-28,iPreferNotToSay,184,bytedanceglobal_int
6339663a08aa4f2581ace08b,2022-10-02,2022-11-25,male,14,Organic
632365dbfafcf1685b1db449,2022-09-15,2022-09-15,male,12,googleadwords_int
627adb8f5994ec2a9b2f446e,2022-05-10,2022-05-16,male,1940,Organic
63385eb708aa4f2581ac95f0,2022-10-01,2022-10-01,male,35,bytedanceglobal_int
6334d9af30b4f027e73ab040,2022-09-28,2022-09-28,iPreferNotToSay,,Facebook Ads
633b4c8508aa4f2581ad6c7f,2022-10-03,,iPreferNotToSay,,Organic
6334f67e38c52fb3346e7940,2022-09-29,2022-09-29,iPreferNotToSay,1,googleadwords_int
6295a920f5953bf213529166,2022-05-31,2022-05-31,iPreferNotToSay,59,bytedanceglobal_int
624833e806c07737fc41ebc4,2022-04-02,2022-04-02,iPreferNotToSay,88,bytedanceglobal_int
6271aa965994eca4cf28163d,2022-05-03,2022-05-03,iPreferNotToSay,666,Organic
6310c7d4f613be17a4b61672,2022-09-01,2022-09-01,male,54,Facebook Ads
63395ecd94c9c82f2a4a17f6,2022-10-02,,iPreferNotToSay,,Organic
62f71201f85e26814b8d2481,2022-08-13,2022-08-13,iPreferNotToSay,23,Organic
6337a86a94c9c82f2a499360,2022-10-01,2022-10-01,male,9,Organic
6335c38a30b4f027e73acc71,2022-09-29,,iPreferNotToSay,,Organic
633a02fb08aa4f2581ad12eb,2022-10-02,2022-10-02,iPreferNotToSay,2,Organic
6326827efafcf11d6e1f3e59,2022-09-18,,iPreferNotToSay,,Organic
6293e2bbf5953b190051b4b4,2022-05-29,2022-05-29,iPreferNotToSay,13,Organic
633a59c894c9c82f2a4a6407,2022-10-03,,iPreferNotToSay,,Organic
6293dc3a030120eb3a3a0ba1,2022-05-29,2022-05-29,male,1955,snapchat_int
62cc35dc95d3cea63c6ff3d9,2022-07-11,,iPreferNotToSay,,Organic
62586646b2152100c10f0f7b,2022-04-14,2022-04-14,iPreferNotToSay,12,Facebook Ads
6338a73f94c9c82f2a49d544,2022-10-01,,iPreferNotToSay,,Organic
6337cc5a08aa4f2581ac752b,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
62301479a2547955a0b1cadd,2022-03-15,2022-10-14,iPreferNotToSay,,Facebook Ads
633451a93750b1987b5c6e38,2022-09-28,2022-09-28,female,,Organic
633aff1794c9c82f2a4a889a,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
633b2ac608aa4f2581ad610d,2022-10-03,2022-10-03,male,,Organic
633a351894c9c82f2a4a5a19,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
62dc0b340eb43379557c11c2,2022-07-23,,iPreferNotToSay,,Organic
63319ab13750b1d9e55b9794,2022-09-26,2022-09-26,iPreferNotToSay,,Organic
631a0ca976635ecfe17e28ca,2022-09-08,2022-09-08,male,546,Facebook Ads
633958fc08aa4f2581acdea9,2022-10-02,2022-10-02,male,12,Organic
6338692a08aa4f2581ac993e,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
62a94af4b06e9032d0be3911,2022-06-15,2022-06-15,male,277,googleadwords_int
633a822708aa4f2581ad39c9,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
62c481c4c9632caac5ca5d6f,2022-07-05,2022-07-05,iPreferNotToSay,1,Facebook Ads
6337400408aa4f2581ac449e,2022-09-30,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
6338a75594c9c82f2a49d54a,2022-10-01,2022-10-01,iPreferNotToSay,,bytedanceglobal_int
6339720808aa4f2581ace2ee,2022-10-02,,iPreferNotToSay,,Organic
63389f6208aa4f2581acabc9,2022-10-01,2022-10-01,iPreferNotToSay,,Organic
632bd18ffafcf121f4209817,2022-09-22,2022-09-22,male,19,bytedanceglobal_int
6335f49138c52fb3346e96d3,2022-09-29,2023-05-05,iPreferNotToSay,,Organic
62f14aaece2d9634bf402d38,2022-08-08,2022-08-08,male,76,Organic
62eb5eaaeef4fa5bc18b596a,2022-08-04,2022-08-04,male,,Organic
62706f075994ec4c32275173,2022-05-02,2022-05-02,iPreferNotToSay,41,bytedanceglobal_int
633945cd08aa4f2581acdb75,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
633b264808aa4f2581ad5f8f,2022-10-03,2022-10-03,iPreferNotToSay,,Organic
625a25907c9a8c055d04604d,2022-04-16,2022-04-16,male,392,bytedanceglobal_int
633a137694c9c82f2a4a50a6,2022-10-02,2022-10-02,iPreferNotToSay,,bytedanceglobal_int
633a0c9908aa4f2581ad1671,2022-10-02,2022-10-02,female,,Organic
631cafd9e5b482a68d41c4ee,2022-09-10,2022-09-10,male,,Organic
62ae1d3d31a8cf1c48a8ee48,2022-06-18,,iPreferNotToSay,,Organic
6339b5fa08aa4f2581acf3f8,2022-10-02,2022-10-02,iPreferNotToSay,,bytedanceglobal_int
633afd3408aa4f2581ad554f,2022-10-03,2022-10-03,iPreferNotToSay,,Facebook Ads
62d1759190478abd79b652fb,2022-07-15,2022-07-15,male,132,bytedanceglobal_int
6306616b0632b382cb2fd4e3,2022-08-24,,iPreferNotToSay,,Organic
633a5f8f08aa4f2581ad314e,2022-10-03,2022-10-03,iPreferNotToSay,8,bytedanceglobal_int
63388aae08aa4f2581aca485,2022-10-01,2022-10-01,iPreferNotToSay,,Facebook Ads
633ae68694c9c82f2a4a835a,2022-10-03,2022-10-03,female,,restricted
62464c5306c07760a4411a60,2022-04-01,2022-04-01,iPreferNotToSay,90,Organic
6338f38294c9c82f2a49ead1,2022-10-02,2022-10-02,male,,Facebook Ads
633ab78a08aa4f2581ad4535,2022-10-03,2022-10-03,male,,bytedanceglobal_int
6339193a08aa4f2581accf0b,2022-10-02,2022-10-02,iPreferNotToSay,601,Organic
624272d8ed27fe4a0f734f3b,2022-03-29,2022-03-29,male,3,googleadwords_int
62aa211ec111040da4dbf2c3,2022-06-15,2022-06-15,male,59,Organic
6334dc0730b4f027e73ab09d,2022-09-28,2022-10-01,iPreferNotToSay,,Organic
6339f23294c9c82f2a4a4265,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
62d01abe90478a554cb59db7,2022-07-14,2022-07-14,female,2467,Organic
6335048838c52fb3346e7b16,2022-09-29,2022-09-29,male,,Facebook Ads
633b3ab594c9c82f2a4a994d,2022-10-03,,iPreferNotToSay,,Organic
625d5dd33552db5574c2963c,2022-04-18,2022-04-22,iPreferNotToSay,,Facebook Ads
62b3bceb3d6197c962b1cb5d,2022-06-23,2022-06-23,male,34,Facebook Ads
633a164808aa4f2581ad1a8f,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
6330c9a3d177d14aad05ebf6,2022-09-25,2022-09-25,iPreferNotToSay,82,Facebook Ads
62925d97f5953b53f950cd84,2022-05-28,,iPreferNotToSay,,Organic
6339d00708aa4f2581acfce9,2022-10-02,,iPreferNotToSay,,Organic
624a93a7ed27fefbdf7725e7,2022-04-04,2022-04-04,iPreferNotToSay,376,Organic
633b492b94c9c82f2a4a9eb6,2022-10-03,2022-10-03,male,12,Organic
633b5e7494c9c82f2a4aa6a1,2022-10-03,2022-10-03,iPreferNotToSay,1,Organic
626584f14b1e910dd40d4606,2022-04-24,2022-04-24,iPreferNotToSay,364,Facebook Ads
62a4fc28b7c3799073afebc7,2022-06-11,2022-06-13,iPreferNotToSay,24,Organic
62b020c0f4e066b86f1fdd1d,2022-06-20,2022-09-18,female,93,Organic
6275ff7d06a266d19642038b,2022-05-07,2022-05-07,iPreferNotToSay,3340,bytedanceglobal_int
632ef8e1127d39ce7a883aa2,2022-09-24,2023-01-23,male,69,Organic
6339f5ee94c9c82f2a4a45e8,2022-10-02,,iPreferNotToSay,,Organic
6339657b08aa4f2581ace070,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
625cebc83552db7151c26133,2022-04-18,2022-04-18,male,21,bytedanceglobal_int
6337dda694c9c82f2a49a0b2,2022-10-01,2022-10-01,male,,Organic
633977da08aa4f2581ace422,2022-10-02,2022-10-02,male,,Organic
62e793360eb43379b47f1cdb,2022-08-01,2022-08-01,female,22,Organic
62eaaaa3c5a543d498b8ae7d,2022-08-03,2022-09-30,female,481,Organic
6339f27f94c9c82f2a4a427e,2022-10-02,,iPreferNotToSay,,Organic
633b4f3808aa4f2581ad6d6e,2022-10-03,2022-10-03,male,52,Organic
6339d09b94c9c82f2a4a3483,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
6338173908aa4f2581ac8314,2022-10-01,2022-10-01,male,,bytedanceglobal_int
62ef7f9ea92caa278d51fac7,2022-08-07,2022-08-07,male,5,Organic
6328d702fafcf1fdeb1fc3e2,2022-09-19,,iPreferNotToSay,,Organic
62fe694f0632b3143f2e426d,2022-08-18,2022-08-18,iPreferNotToSay,13,Organic
633a0b2294c9c82f2a4a4da5,2022-10-02,,iPreferNotToSay,,Organic
6338174708aa4f2581ac8319,2022-10-01,2022-10-01,female,,Organic
62a23edaf5953b99ef57feb1,2022-06-09,,iPreferNotToSay,,Organic
629c875af5953b9142552037,2022-06-05,2023-02-27,iPreferNotToSay,,Organic
6336715e30b4f027e73ae7df,2022-09-30,2022-10-09,male,122,bytedanceglobal_int
6338e86d94c9c82f2a49e77a,2022-10-02,2022-10-02,male,13,Organic
628f07a6ed7179226e958085,2022-05-26,2022-05-26,female,12,bytedanceglobal_int
62cc73fd95d3ce1584702015,2022-07-11,2022-07-12,iPreferNotToSay,39,Organic
6337867494c9c82f2a4989e5,2022-10-01,2022-10-01,male,98,bytedanceglobal_int
62ef32b1a92caaa11151f090,2022-08-07,2022-10-02,male,13,Organic
63349f3c38c52fb3346e6a06,2022-09-28,,iPreferNotToSay,,Organic
629692a50301205a2c3b5d71,2022-05-31,2023-02-05,iPreferNotToSay,57,Organic
633994f694c9c82f2a4a2415,2022-10-02,,iPreferNotToSay,,Organic
63334d09d177d14e850674cb,2022-09-27,2022-09-27,male,65,Organic
633a430494c9c82f2a4a5eeb,2022-10-03,2022-10-03,female,,restricted
62a33393f5953b819358821c,2022-06-10,2022-06-10,male,158,Organic
6293dc2703012018343a0b97,2022-05-29,2022-05-30,iPreferNotToSay,363,Facebook Ads
633aa76094c9c82f2a4a7473,2022-10-03,,iPreferNotToSay,,Organic
6338e62a94c9c82f2a49e6d0,2022-10-02,2022-10-02,male,,bytedanceglobal_int
63338debd177d17df806acac,2022-09-27,2022-09-27,male,56,bytedanceglobal_int
63398b0f94c9c82f2a4a219f,2022-10-02,2022-10-02,male,,Organic
633b138294c9c82f2a4a8d28,2022-10-03,2022-10-03,male,,restricted
6338a86d94c9c82f2a49d598,2022-10-01,2022-12-31,female,12,Organic
6339f74994c9c82f2a4a4683,2022-10-02,2022-10-02,iPreferNotToSay,,Organic
633a811994c9c82f2a4a6c8b,2022-10-03,2022-10-03,female,69,Organic
632d029db3a1332a09e43a0d,2022-09-23,,iPreferNotToSay,,Organic
6339da8708aa4f2581ad0106,2022-10-02,,iPreferNotToSay,,Organic
633a15d594c9c82f2a4a520d,2022-10-02,,iPreferNotToSay,,Organic
633a7de908aa4f2581ad3903,2022-10-03,2022-10-03,male,,Organic
62f82930f85e26b7378d5d8c,2022-08-13,,iPreferNotToSay,,Organic
63367e9c30b4f027e73ae948,2022-09-30,2022-09-30,male,,Organic
627ac70b5994ec514c2f2d6e,2022-05-10,,iPreferNotToSay,,Organic
624ae7e606c077d87e431030,2022-04-04,2022-04-04,male,6450,bytedanceglobal_int
63128ff1df4842249d67e141,2022-09-02,2022-09-02,male,34,Organic
633b0f1a08aa4f2581ad58f2,2022-10-03,2022-10-03,male,12,Organic
625a0a3637bd991d089fc495,2022-04-16,2022-04-16,iPreferNotToSay,385,Facebook Ads
